ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount,Profit Margin
438,Charlie,35.0,Other,400.0,30.0,2023-02-15,,15.0,0.075
439,David,25.0,Male,200.0,24.992101105845183,2023-02-15,,15.0,0.12496050552922591
441,Alice,30.0,Male,400.0,40.0,,Furniture,15.0,0.1
442,Eve,25.0,Other,200.0,20.0,2023-02-15,,15.0,0.1
443,Charlie,35.0,Other,300.0,40.0,,,5.0,0.13333333333333333
445,Eve,25.0,Male,400.0,10.0,2023-02-15,Clothing,10.0,0.025
446,David,20.0,Other,200.0,10.0,2023-02-15,Clothing,15.0,0.05
447,Charlie,35.0,Other,100.0,24.992101105845183,,Grocery,5.0,0.24992101105845183
448,Alice,30.0,Male,200.0,40.0,2023-01-01,,15.0,0.2
449,Alice,25.0,Male,100.0,40.0,2023-02-15,Clothing,5.0,0.4
450,Bob,30.0,Female,400.0,10.0,,Clothing,10.0,0.025
453,Eve,25.0,Male,248.95738893925656,40.0,,Furniture,20.0,0.16067006554989074
455,David,20.0,Other,248.95738893925656,30.0,,Clothing,15.0,0.12050254916241807
456,Bob,25.0,Male,300.0,40.0,2023-02-15,Furniture,,0.13333333333333333
457,Eve,27.35427534588342,Male,248.95738893925656,10.0,,Clothing,10.0,0.040167516387472686
458,Charlie,25.0,Male,300.0,24.992101105845183,2023-01-01,Electronics,,0.08330700368615061
459,Bob,35.0,Female,248.95738893925656,40.0,2023-01-01,Clothing,15.0,0.16067006554989074
461,Alice,20.0,Female,200.0,10.0,2023-02-15,Electronics,5.0,0.05
462,Bob,20.0,Other,100.0,30.0,,Electronics,20.0,0.3
464,Bob,30.0,Female,400.0,20.0,,Grocery,15.0,0.05
465,Bob,35.0,Male,200.0,20.0,,Furniture,5.0,0.1
466,Bob,35.0,Female,100.0,20.0,2023-01-01,Grocery,15.0,0.2
467,Bob,30.0,Male,200.0,24.992101105845183,,Electronics,15.0,0.12496050552922591
468,Charlie,20.0,Female,100.0,24.992101105845183,,Grocery,,0.24992101105845183
469,Alice,20.0,Female,300.0,40.0,2023-01-01,Clothing,20.0,0.13333333333333333
470,David,25.0,Female,248.95738893925656,40.0,2023-01-01,Grocery,15.0,0.16067006554989074
471,Bob,27.35427534588342,Male,400.0,40.0,,,15.0,0.1
472,Eve,27.35427534588342,Female,200.0,24.992101105845183,,Electronics,15.0,0.12496050552922591
476,Eve,30.0,Male,248.95738893925656,20.0,2023-02-15,Furniture,,0.08033503277494537
477,David,25.0,Male,100.0,20.0,2023-02-15,Grocery,15.0,0.2
481,Alice,30.0,Other,248.95738893925656,40.0,,,20.0,0.16067006554989074
483,Bob,30.0,Female,248.95738893925656,20.0,2023-01-01,Grocery,5.0,0.08033503277494537
484,Eve,25.0,Other,100.0,20.0,2023-02-15,,20.0,0.2
485,Alice,35.0,Other,400.0,24.992101105845183,,Electronics,15.0,0.062480252764612956
486,Charlie,27.35427534588342,Male,300.0,20.0,2023-02-15,Grocery,,0.06666666666666667
487,Alice,30.0,Female,200.0,40.0,,Clothing,15.0,0.2
488,Charlie,35.0,Male,100.0,10.0,,,,0.1
489,David,27.35427534588342,Male,400.0,24.992101105845183,,Clothing,20.0,0.062480252764612956
490,Bob,27.35427534588342,Female,100.0,10.0,2023-01-01,,5.0,0.1
491,Alice,30.0,Male,100.0,40.0,2023-02-15,Electronics,,0.4
492,Eve,30.0,Female,200.0,24.992101105845183,,Grocery,5.0,0.12496050552922591
493,David,25.0,Female,400.0,10.0,2023-02-15,Electronics,15.0,0.025
494,Alice,35.0,Male,100.0,24.992101105845183,,,15.0,0.24992101105845183
496,Alice,30.0,Male,300.0,24.992101105845183,2023-01-01,Grocery,20.0,0.08330700368615061
497,Charlie,27.35427534588342,Other,200.0,40.0,,Clothing,10.0,0.2
498,Alice,30.0,Male,248.95738893925656,24.992101105845183,2023-01-01,,10.0,0.10038706307264107
499,Alice,27.35427534588342,Female,200.0,24.992101105845183,2023-02-15,Electronics,20.0,0.12496050552922591
500,Alice,27.35427534588342,Other,200.0,20.0,,Furniture,15.0,0.1
501,David,30.0,Female,200.0,40.0,,,5.0,0.2
504,Charlie,27.35427534588342,Other,200.0,10.0,2023-01-01,Grocery,10.0,0.05
507,David,25.0,Male,248.95738893925656,24.992101105845183,2023-02-15,,15.0,0.10038706307264107
508,David,20.0,Male,300.0,30.0,,,20.0,0.1
511,Charlie,35.0,Male,400.0,24.992101105845183,2023-01-01,Grocery,,0.062480252764612956
514,David,30.0,Female,248.95738893925656,40.0,2023-02-15,,,0.16067006554989074
516,Charlie,20.0,Other,200.0,30.0,2023-01-01,Grocery,10.0,0.15
517,Bob,25.0,Female,248.95738893925656,10.0,,Grocery,,0.040167516387472686
518,Eve,35.0,Other,300.0,40.0,2023-01-01,Electronics,,0.13333333333333333
520,Charlie,20.0,Male,400.0,10.0,2023-01-01,Electronics,20.0,0.025
521,David,35.0,Female,300.0,24.992101105845183,,Furniture,15.0,0.08330700368615061
522,Alice,25.0,Male,400.0,24.992101105845183,2023-02-15,Electronics,15.0,0.062480252764612956
523,David,20.0,Female,300.0,20.0,2023-02-15,,20.0,0.06666666666666667
524,Charlie,35.0,Male,300.0,24.992101105845183,,Electronics,10.0,0.08330700368615061
525,Eve,20.0,Female,400.0,40.0,2023-01-01,Furniture,20.0,0.1
526,David,30.0,Female,100.0,40.0,,Electronics,10.0,0.4
527,Eve,27.35427534588342,Other,200.0,10.0,,Electronics,15.0,0.05
528,Alice,30.0,Male,248.95738893925656,40.0,,,10.0,0.16067006554989074
529,Eve,20.0,Other,200.0,24.992101105845183,2023-02-15,,10.0,0.12496050552922591
530,Eve,25.0,Other,248.95738893925656,24.992101105845183,2023-01-01,,10.0,0.10038706307264107
531,Bob,27.35427534588342,Male,248.95738893925656,24.992101105845183,2023-01-01,Electronics,,0.10038706307264107
532,Bob,30.0,Female,200.0,30.0,,,,0.15
533,Bob,35.0,Other,300.0,40.0,,Grocery,15.0,0.13333333333333333
534,Eve,25.0,Male,400.0,20.0,,Clothing,20.0,0.05
535,Charlie,30.0,Female,100.0,40.0,,Clothing,10.0,0.4
536,Eve,35.0,Other,100.0,40.0,2023-01-01,,,0.4
537,Charlie,20.0,Other,100.0,30.0,,Furniture,20.0,0.3
538,Charlie,35.0,Other,200.0,40.0,,,10.0,0.2
539,Bob,30.0,Female,200.0,10.0,,,20.0,0.05
540,David,30.0,Other,300.0,24.992101105845183,2023-02-15,Electronics,5.0,0.08330700368615061
541,Alice,20.0,Female,100.0,24.992101105845183,,Furniture,10.0,0.24992101105845183
543,Bob,35.0,Other,100.0,24.992101105845183,,Grocery,10.0,0.24992101105845183
545,Alice,35.0,Male,400.0,30.0,2023-01-01,Grocery,5.0,0.075
546,Eve,20.0,Other,400.0,20.0,,Grocery,20.0,0.05
547,Eve,25.0,Male,400.0,24.992101105845183,,Grocery,15.0,0.062480252764612956
548,Bob,30.0,Male,400.0,40.0,,Furniture,,0.1
549,Alice,25.0,Male,248.95738893925656,10.0,2023-02-15,Furniture,10.0,0.040167516387472686
551,Charlie,27.35427534588342,Female,400.0,24.992101105845183,,Clothing,10.0,0.062480252764612956
554,Eve,35.0,Male,248.95738893925656,20.0,,,15.0,0.08033503277494537
555,Eve,25.0,Other,300.0,20.0,2023-01-01,Electronics,5.0,0.06666666666666667
556,Eve,25.0,Female,300.0,24.992101105845183,,,15.0,0.08330700368615061
557,Charlie,25.0,Male,248.95738893925656,40.0,,Grocery,,0.16067006554989074
558,Eve,25.0,Female,400.0,24.992101105845183,2023-02-15,Clothing,20.0,0.062480252764612956
560,David,25.0,Female,200.0,10.0,,Clothing,5.0,0.05
561,Alice,35.0,Female,300.0,24.992101105845183,2023-02-15,Electronics,20.0,0.08330700368615061
562,Alice,27.35427534588342,Other,400.0,30.0,,,10.0,0.075
563,Eve,25.0,Male,400.0,40.0,,Clothing,,0.1
564,David,20.0,Female,200.0,10.0,,Grocery,20.0,0.05
565,David,30.0,Female,200.0,40.0,2023-01-01,Grocery,15.0,0.2
568,Eve,27.35427534588342,Female,400.0,24.992101105845183,2023-02-15,,,0.062480252764612956
569,David,25.0,Male,200.0,10.0,2023-02-15,Grocery,5.0,0.05
570,Charlie,27.35427534588342,Female,200.0,10.0,,Grocery,5.0,0.05
571,Bob,35.0,Female,400.0,10.0,,Electronics,10.0,0.025
572,Bob,20.0,Other,248.95738893925656,30.0,2023-02-15,Grocery,,0.12050254916241807
573,Charlie,20.0,Male,400.0,40.0,2023-01-01,,15.0,0.1
574,Charlie,30.0,Other,100.0,30.0,2023-02-15,Electronics,15.0,0.3
575,Eve,30.0,Male,200.0,10.0,2023-02-15,Clothing,10.0,0.05
576,Eve,30.0,Male,300.0,10.0,2023-01-01,Electronics,15.0,0.03333333333333333
577,Bob,25.0,Male,200.0,24.992101105845183,2023-02-15,,10.0,0.12496050552922591
578,David,35.0,Other,100.0,30.0,,,10.0,0.3
579,Bob,35.0,Other,300.0,30.0,,Clothing,20.0,0.1
580,David,35.0,Other,300.0,20.0,2023-02-15,Electronics,5.0,0.06666666666666667
582,Eve,30.0,Other,248.95738893925656,20.0,,,,0.08033503277494537
586,Eve,30.0,Female,248.95738893925656,24.992101105845183,2023-02-15,,15.0,0.10038706307264107
587,David,35.0,Female,200.0,40.0,,Grocery,,0.2
588,Alice,27.35427534588342,Female,248.95738893925656,40.0,2023-02-15,Clothing,20.0,0.16067006554989074
591,Alice,25.0,Male,400.0,30.0,2023-02-15,Clothing,10.0,0.075
593,Eve,25.0,Female,200.0,10.0,,,15.0,0.05
596,Eve,35.0,Male,300.0,10.0,2023-02-15,Grocery,10.0,0.03333333333333333
598,Eve,30.0,Other,300.0,30.0,,Clothing,15.0,0.1
599,Eve,35.0,Male,100.0,30.0,2023-01-01,Grocery,20.0,0.3
602,David,27.35427534588342,Male,300.0,40.0,,Furniture,20.0,0.13333333333333333
604,David,27.35427534588342,Female,300.0,10.0,2023-01-01,Clothing,20.0,0.03333333333333333
605,Charlie,20.0,Other,300.0,30.0,,Electronics,15.0,0.1
606,Charlie,20.0,Other,200.0,10.0,,Furniture,15.0,0.05
607,David,20.0,Female,300.0,30.0,,Electronics,,0.1
610,Alice,30.0,Other,400.0,10.0,2023-02-15,,10.0,0.025
612,Alice,30.0,Other,400.0,10.0,,Grocery,5.0,0.025
613,Eve,25.0,Other,400.0,20.0,,,15.0,0.05
614,Charlie,20.0,Female,100.0,20.0,2023-02-15,Furniture,,0.2
615,Alice,27.35427534588342,Other,300.0,20.0,2023-02-15,Clothing,,0.06666666666666667
618,Bob,27.35427534588342,Male,100.0,20.0,2023-01-01,Grocery,,0.2
620,David,25.0,Male,248.95738893925656,20.0,,Clothing,5.0,0.08033503277494537
621,Eve,30.0,Other,200.0,30.0,,Grocery,20.0,0.15
623,David,25.0,Female,200.0,10.0,,Furniture,10.0,0.05
624,David,25.0,Female,400.0,24.992101105845183,2023-01-01,,15.0,0.062480252764612956
625,Bob,35.0,Female,200.0,24.992101105845183,,Electronics,5.0,0.12496050552922591
626,Bob,30.0,Other,200.0,30.0,,Furniture,5.0,0.15
627,David,30.0,Other,248.95738893925656,30.0,,Grocery,5.0,0.12050254916241807
628,Bob,20.0,Male,300.0,30.0,,,5.0,0.1
629,David,27.35427534588342,Female,248.95738893925656,40.0,2023-02-15,Clothing,,0.16067006554989074
630,David,27.35427534588342,Male,400.0,20.0,,,10.0,0.05
631,Eve,20.0,Male,200.0,10.0,2023-01-01,,15.0,0.05
634,Charlie,27.35427534588342,Female,200.0,10.0,2023-01-01,,20.0,0.05
635,Alice,27.35427534588342,Other,400.0,10.0,2023-02-15,,5.0,0.025
637,Alice,35.0,Other,100.0,30.0,,Electronics,10.0,0.3
638,Eve,27.35427534588342,Male,300.0,20.0,2023-02-15,Clothing,20.0,0.06666666666666667
639,David,27.35427534588342,Male,300.0,30.0,2023-01-01,Clothing,5.0,0.1
640,Eve,35.0,Male,100.0,30.0,2023-01-01,Electronics,20.0,0.3
641,David,20.0,Male,400.0,10.0,,Furniture,20.0,0.025
642,Eve,35.0,Female,200.0,20.0,,Electronics,,0.1
643,Eve,20.0,Male,200.0,24.992101105845183,2023-01-01,Clothing,20.0,0.12496050552922591
645,Eve,20.0,Male,400.0,30.0,,Grocery,,0.075
646,Bob,25.0,Other,400.0,24.992101105845183,2023-01-01,,20.0,0.062480252764612956
648,Eve,20.0,Other,200.0,20.0,2023-01-01,Clothing,20.0,0.1
649,Alice,30.0,Other,400.0,10.0,,Grocery,20.0,0.025
650,Bob,20.0,Female,100.0,40.0,2023-02-15,Furniture,10.0,0.4
651,Bob,27.35427534588342,Female,248.95738893925656,30.0,2023-01-01,Electronics,5.0,0.12050254916241807
652,Bob,27.35427534588342,Other,400.0,40.0,,Electronics,15.0,0.1
653,Charlie,30.0,Other,248.95738893925656,30.0,2023-01-01,Clothing,5.0,0.12050254916241807
654,Eve,25.0,Male,200.0,40.0,2023-01-01,,20.0,0.2
656,Alice,27.35427534588342,Male,300.0,30.0,,Grocery,15.0,0.1
657,Alice,30.0,Female,200.0,30.0,,Furniture,5.0,0.15
658,Bob,20.0,Female,100.0,40.0,2023-02-15,,15.0,0.4
659,Alice,30.0,Male,100.0,20.0,,,5.0,0.2
661,Eve,20.0,Other,248.95738893925656,30.0,,Electronics,20.0,0.12050254916241807
662,Bob,35.0,Male,300.0,30.0,,,15.0,0.1
663,Alice,27.35427534588342,Female,300.0,20.0,,Clothing,20.0,0.06666666666666667
665,Charlie,30.0,Female,400.0,20.0,2023-01-01,Furniture,5.0,0.05
669,Bob,27.35427534588342,Male,248.95738893925656,24.992101105845183,2023-01-01,Grocery,20.0,0.10038706307264107
670,Alice,20.0,Male,300.0,40.0,2023-01-01,Electronics,15.0,0.13333333333333333
671,Charlie,35.0,Male,300.0,20.0,2023-02-15,Clothing,15.0,0.06666666666666667
674,David,20.0,Female,400.0,10.0,2023-01-01,Furniture,10.0,0.025
675,Alice,25.0,Other,100.0,20.0,,Clothing,5.0,0.2
676,Eve,27.35427534588342,Male,200.0,10.0,2023-01-01,,20.0,0.05
678,Charlie,30.0,Female,300.0,10.0,,Furniture,20.0,0.03333333333333333
679,Eve,20.0,Female,200.0,10.0,,,20.0,0.05
680,Eve,30.0,Female,300.0,40.0,,,5.0,0.13333333333333333
681,Eve,20.0,Male,300.0,40.0,,Electronics,,0.13333333333333333
682,Eve,20.0,Male,300.0,24.992101105845183,,Clothing,5.0,0.08330700368615061
683,Bob,25.0,Other,200.0,40.0,,,15.0,0.2
684,Bob,30.0,Female,100.0,20.0,,Grocery,20.0,0.2
685,Charlie,20.0,Male,300.0,40.0,2023-01-01,Furniture,5.0,0.13333333333333333
686,Alice,25.0,Female,400.0,20.0,2023-02-15,Electronics,10.0,0.05
688,Alice,25.0,Female,248.95738893925656,10.0,,Furniture,15.0,0.040167516387472686
689,Alice,25.0,Other,200.0,24.992101105845183,2023-01-01,Clothing,5.0,0.12496050552922591
690,Charlie,20.0,Male,100.0,10.0,,Grocery,5.0,0.1
692,Eve,27.35427534588342,Male,248.95738893925656,40.0,2023-02-15,Electronics,15.0,0.16067006554989074
694,Alice,25.0,Female,248.95738893925656,20.0,,,20.0,0.08033503277494537
695,Alice,20.0,Female,200.0,40.0,,Electronics,,0.2
696,Bob,30.0,Other,248.95738893925656,40.0,,Grocery,5.0,0.16067006554989074
697,David,25.0,Other,200.0,30.0,2023-02-15,Clothing,10.0,0.15
699,Bob,20.0,Other,400.0,20.0,,Electronics,5.0,0.05
700,Bob,35.0,Other,100.0,30.0,2023-01-01,Electronics,10.0,0.3
701,Charlie,25.0,Other,400.0,20.0,,Furniture,5.0,0.05
702,Charlie,35.0,Other,300.0,24.992101105845183,2023-01-01,,15.0,0.08330700368615061
703,Bob,35.0,Female,248.95738893925656,24.992101105845183,,Clothing,15.0,0.10038706307264107
704,David,27.35427534588342,Other,248.95738893925656,30.0,2023-02-15,Clothing,,0.12050254916241807
705,Alice,20.0,Female,200.0,40.0,,,15.0,0.2
706,David,35.0,Female,400.0,24.992101105845183,2023-02-15,Furniture,10.0,0.062480252764612956
707,Eve,20.0,Male,100.0,30.0,2023-02-15,Furniture,15.0,0.3
708,Charlie,27.35427534588342,Female,100.0,24.992101105845183,2023-01-01,,,0.24992101105845183
709,Alice,20.0,Female,100.0,10.0,,,20.0,0.1
710,Alice,25.0,Other,300.0,30.0,,Grocery,20.0,0.1
711,Eve,35.0,Female,400.0,20.0,,Furniture,10.0,0.05
713,Bob,30.0,Other,300.0,20.0,,Clothing,15.0,0.06666666666666667
714,Charlie,20.0,Other,248.95738893925656,30.0,,Furniture,,0.12050254916241807
715,Charlie,35.0,Other,200.0,24.992101105845183,,,5.0,0.12496050552922591
716,David,27.35427534588342,Male,400.0,20.0,,Electronics,,0.05
717,Bob,27.35427534588342,Other,400.0,40.0,2023-01-01,Grocery,15.0,0.1
718,Bob,35.0,Female,248.95738893925656,40.0,,Grocery,10.0,0.16067006554989074
720,Bob,25.0,Other,400.0,30.0,,Electronics,,0.075
721,Charlie,27.35427534588342,Other,400.0,20.0,2023-02-15,,20.0,0.05
723,Bob,35.0,Other,300.0,30.0,2023-02-15,Clothing,10.0,0.1
724,David,25.0,Male,300.0,40.0,,Clothing,15.0,0.13333333333333333
725,Alice,27.35427534588342,Female,200.0,20.0,2023-01-01,Grocery,,0.1
728,Bob,20.0,Male,100.0,24.992101105845183,,,5.0,0.24992101105845183
729,Charlie,30.0,Female,200.0,24.992101105845183,,Furniture,,0.12496050552922591
730,Alice,20.0,Male,100.0,20.0,2023-01-01,,10.0,0.2
731,Eve,27.35427534588342,Female,100.0,20.0,,Furniture,5.0,0.2
732,Eve,30.0,Male,400.0,24.992101105845183,2023-01-01,Electronics,10.0,0.062480252764612956
733,David,30.0,Other,248.95738893925656,10.0,,Electronics,,0.040167516387472686
734,Bob,27.35427534588342,Male,100.0,24.992101105845183,2023-02-15,Electronics,10.0,0.24992101105845183
738,David,35.0,Male,248.95738893925656,40.0,2023-02-15,Grocery,10.0,0.16067006554989074
741,Bob,27.35427534588342,Other,200.0,40.0,,Clothing,15.0,0.2
742,Eve,25.0,Other,200.0,20.0,,,15.0,0.1
743,Bob,35.0,Female,200.0,20.0,,Furniture,20.0,0.1
744,Eve,20.0,Female,400.0,30.0,,Grocery,5.0,0.075
745,Charlie,35.0,Female,100.0,10.0,2023-02-15,Furniture,15.0,0.1
746,Charlie,25.0,Male,248.95738893925656,10.0,2023-01-01,Furniture,10.0,0.040167516387472686
747,Charlie,35.0,Female,200.0,20.0,2023-02-15,Electronics,20.0,0.1
748,Charlie,27.35427534588342,Male,100.0,30.0,,Clothing,,0.3
749,Alice,27.35427534588342,Male,100.0,20.0,2023-02-15,Electronics,15.0,0.2
750,Charlie,25.0,Female,400.0,24.992101105845183,,Clothing,15.0,0.062480252764612956
751,David,30.0,Female,248.95738893925656,24.992101105845183,,Furniture,5.0,0.10038706307264107
752,David,27.35427534588342,Male,248.95738893925656,30.0,2023-02-15,Clothing,20.0,0.12050254916241807
753,Alice,20.0,Other,200.0,20.0,2023-02-15,Grocery,5.0,0.1
757,Eve,20.0,Other,248.95738893925656,24.992101105845183,2023-01-01,Clothing,15.0,0.10038706307264107
758,Bob,27.35427534588342,Male,200.0,40.0,2023-02-15,Clothing,5.0,0.2
759,Eve,25.0,Female,300.0,10.0,2023-02-15,Grocery,15.0,0.03333333333333333
760,Bob,20.0,Male,100.0,10.0,2023-02-15,Clothing,20.0,0.1
761,Charlie,27.35427534588342,Male,248.95738893925656,30.0,2023-02-15,Electronics,10.0,0.12050254916241807
762,Charlie,25.0,Female,400.0,10.0,2023-02-15,,,0.025
763,Eve,35.0,Other,400.0,24.992101105845183,,Clothing,10.0,0.062480252764612956
766,David,25.0,Male,200.0,20.0,2023-02-15,Furniture,,0.1
767,Bob,30.0,Other,200.0,24.992101105845183,,Clothing,5.0,0.12496050552922591
769,Eve,30.0,Other,200.0,20.0,2023-01-01,Furniture,20.0,0.1
770,Alice,35.0,Female,400.0,10.0,2023-02-15,Electronics,10.0,0.025
771,Eve,27.35427534588342,Male,300.0,24.992101105845183,,,,0.08330700368615061
772,Alice,30.0,Male,100.0,20.0,,,20.0,0.2
773,David,30.0,Other,248.95738893925656,30.0,,Electronics,10.0,0.12050254916241807
775,Bob,30.0,Other,400.0,10.0,,,,0.025
776,Alice,20.0,Female,300.0,10.0,,Electronics,5.0,0.03333333333333333
779,Charlie,35.0,Other,248.95738893925656,24.992101105845183,,Furniture,15.0,0.10038706307264107
780,Alice,30.0,Female,400.0,24.992101105845183,2023-02-15,Grocery,,0.062480252764612956
782,Alice,30.0,Male,300.0,24.992101105845183,,Clothing,15.0,0.08330700368615061
783,Alice,35.0,Female,200.0,20.0,2023-01-01,Furniture,15.0,0.1
785,Eve,20.0,Other,400.0,20.0,,Grocery,20.0,0.05
787,Bob,30.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Clothing,,0.10038706307264107
788,David,25.0,Female,100.0,30.0,2023-01-01,Electronics,,0.3
790,Alice,35.0,Male,248.95738893925656,30.0,2023-02-15,Furniture,20.0,0.12050254916241807
793,David,20.0,Female,400.0,20.0,,Electronics,15.0,0.05
794,Bob,27.35427534588342,Other,248.95738893925656,10.0,,Electronics,20.0,0.040167516387472686
795,David,27.35427534588342,Other,300.0,30.0,,Electronics,20.0,0.1
796,Bob,30.0,Male,400.0,10.0,,Grocery,,0.025
797,Eve,25.0,Male,400.0,40.0,2023-02-15,,15.0,0.1
798,Bob,25.0,Male,100.0,40.0,2023-02-15,Clothing,5.0,0.4
799,Charlie,35.0,Female,300.0,20.0,2023-01-01,Clothing,15.0,0.06666666666666667
800,Charlie,20.0,Other,248.95738893925656,20.0,,Clothing,10.0,0.08033503277494537
801,Charlie,25.0,Male,300.0,30.0,2023-02-15,Grocery,15.0,0.1
802,Charlie,27.35427534588342,Male,300.0,24.992101105845183,2023-02-15,,5.0,0.08330700368615061
805,Bob,30.0,Male,200.0,24.992101105845183,2023-02-15,Electronics,20.0,0.12496050552922591
809,Alice,35.0,Female,200.0,20.0,2023-01-01,Electronics,,0.1
810,Eve,30.0,Male,100.0,10.0,,Grocery,10.0,0.1
811,David,30.0,Male,400.0,10.0,2023-02-15,Clothing,,0.025
813,Alice,30.0,Female,248.95738893925656,24.992101105845183,,Clothing,10.0,0.10038706307264107
815,Bob,27.35427534588342,Female,100.0,10.0,2023-01-01,,,0.1
816,David,30.0,Male,400.0,30.0,,,20.0,0.075
818,Alice,35.0,Male,400.0,40.0,2023-02-15,Clothing,10.0,0.1
819,Eve,30.0,Female,100.0,30.0,,,,0.3
820,David,20.0,Other,248.95738893925656,24.992101105845183,,Grocery,10.0,0.10038706307264107
821,Alice,27.35427534588342,Female,248.95738893925656,10.0,,Furniture,20.0,0.040167516387472686
822,David,20.0,Other,400.0,10.0,2023-02-15,,10.0,0.025
823,Bob,27.35427534588342,Male,248.95738893925656,30.0,,Grocery,,0.12050254916241807
824,Charlie,35.0,Male,400.0,24.992101105845183,,Grocery,,0.062480252764612956
826,Eve,30.0,Other,248.95738893925656,40.0,2023-01-01,Clothing,5.0,0.16067006554989074
827,Bob,30.0,Female,400.0,20.0,2023-02-15,Furniture,5.0,0.05
828,David,27.35427534588342,Male,300.0,30.0,2023-02-15,Furniture,15.0,0.1
829,Bob,30.0,Other,248.95738893925656,24.992101105845183,,Electronics,20.0,0.10038706307264107
830,Alice,20.0,Female,300.0,30.0,2023-01-01,Furniture,15.0,0.1
831,David,30.0,Other,248.95738893925656,40.0,,Clothing,20.0,0.16067006554989074
832,Charlie,35.0,Female,100.0,24.992101105845183,,Grocery,,0.24992101105845183
833,Bob,20.0,Female,100.0,10.0,2023-02-15,Electronics,20.0,0.1
834,Alice,30.0,Female,400.0,10.0,2023-01-01,Furniture,10.0,0.025
835,Eve,30.0,Female,200.0,24.992101105845183,,Grocery,15.0,0.12496050552922591
836,David,25.0,Other,100.0,30.0,2023-02-15,Clothing,20.0,0.3
837,Bob,27.35427534588342,Other,200.0,30.0,,,15.0,0.15
839,Charlie,25.0,Other,300.0,10.0,2023-01-01,Grocery,5.0,0.03333333333333333
840,Charlie,35.0,Other,200.0,40.0,2023-01-01,Clothing,15.0,0.2
842,Eve,20.0,Other,248.95738893925656,30.0,,Electronics,,0.12050254916241807
843,Alice,30.0,Female,200.0,40.0,,Electronics,20.0,0.2
844,Alice,20.0,Male,200.0,30.0,2023-01-01,Furniture,,0.15
845,Eve,30.0,Male,200.0,10.0,,Furniture,,0.05
847,David,30.0,Other,200.0,20.0,,Electronics,20.0,0.1
848,Charlie,35.0,Other,400.0,24.992101105845183,2023-02-15,Grocery,15.0,0.062480252764612956
850,Charlie,35.0,Male,248.95738893925656,40.0,2023-01-01,Clothing,,0.16067006554989074
851,Charlie,27.35427534588342,Female,100.0,20.0,,Furniture,20.0,0.2
852,Eve,27.35427534588342,Other,200.0,20.0,,Furniture,20.0,0.1
854,Bob,35.0,Female,400.0,24.992101105845183,2023-02-15,Electronics,20.0,0.062480252764612956
858,David,25.0,Male,400.0,20.0,,Furniture,15.0,0.05
859,Alice,30.0,Male,300.0,40.0,2023-02-15,,20.0,0.13333333333333333
861,Alice,35.0,Other,200.0,40.0,2023-02-15,Electronics,,0.2
862,Bob,30.0,Female,300.0,24.992101105845183,2023-02-15,Electronics,20.0,0.08330700368615061
